시도,시군구,행정번호,년도,우울증환자수,평균연령,총인구수,스트레스인지율,고용률,코로나확진자수,1인당 정신건강예산(원),공공시설개수,우울증지수
서울특별시,서울광진구,1121500000,2019,7759,41.9,351350,27.3,60,0,5309,48,2.208339263
서울특별시,서울동대문구,1123000000,2019,8093,43.7,346194,32.5,60,0,5309,50,2.337706604
서울특별시,서울중랑구,1126000000,2019,6625,44.2,397015,26.8,60,0,5309,61,1.668702694
서울특별시,서울성북구,1129000000,2019,6355,42.9,442650,30,60,0,5309,52,1.435671524
서울특별시,서울강북구,1130500000,2019,3386,45.4,313954,27,60,0,5309,57,1.078501946
서울특별시,서울도봉구,1132000000,2019,3084,44.6,333362,29,60,0,5309,72,0.92512044
서울특별시,서울노원구,1135000000,2019,8713,42.6,532905,21.1,60,0,5309,181,1.63500061
서울특별시,서울은평구,1138000000,2019,7136,43.7,480032,28.3,60,0,5309,111,1.486567562
서울특별시,서울서대문구,1141000000,2019,8040,43.4,309397,28.5,60,0,5309,57,2.598603089
서울특별시,서울마포구,1144000000,2019,12929,41.6,374035,30.8,60,0,5309,87,3.45662839
서울특별시,서울양천구,1147000000,2019,5099,41.6,458165,28.5,60,0,5309,97,1.112917835
서울특별시,서울강서구,1150000000,2019,7714,42,591796,29.9,60,0,5309,150,1.303489716
서울특별시,서울구로구,1153000000,2019,9225,43,406664,26,60,0,5309,60,2.268457498
서울특별시,서울금천구,1154500000,2019,4392,43.9,232810,25.4,60,0,5309,54,1.886516902
서울특별시,서울영등포구,1156000000,2019,7037,42.8,367678,28.5,60,0,5309,54,1.913902926
서울특별시,서울동작구,1159000000,2019,9438,42.6,395963,23.1,60,0,5309,56,2.383556039
서울특별시,서울관악구,1162000000,2019,8661,42.2,500094,27.7,60,0,5309,79,1.731874408
서울특별시,서울서초구,1165000000,2019,17279,40.8,430826,28.3,60,0,5309,140,4.01066788
서울특별시,서울강남구,1168000000,2019,22900,40.9,545169,30,60,0,5309,134,4.200532312
서울특별시,서울송파구,1171000000,2019,14372,41.2,675961,23.5,60,0,5309,145,2.126158166
서울특별시,서울강동구,1174000000,2019,13047,42.5,436067,23.1,60,0,5309,76,2.991971417
부산광역시,부산진구,2611000000,2019,11645,49.7,357880,23.7,56.6,0,4495,27,3.253883983
부산광역시,부산수영구,2614000000,2019,8775,47.9,176148,20.3,56.6,0,4495,21,4.981606376
부산광역시,부산동구,2617000000,2019,5125,48.9,88165,23.3,56.6,0,4495,7,5.812964328
부산광역시,부산중구,2620000000,2019,2281,49.2,41910,20.7,56.6,0,4495,5,5.442615128
부산광역시,부산북구,2623000000,2019,3972,44.9,291132,28.1,56.6,0,4495,77,1.364329582
부산광역시,부산동래구,2626000000,2019,6219,43.8,271247,22.1,56.6,0,4495,45,2.292744252
부산광역시,부산남구,2629000000,2019,3271,44.4,274480,25.2,56.6,0,4495,36,1.191707957
부산광역시,부산사상구,2632000000,2019,3312,43.8,218094,18.3,56.6,0,4495,34,1.518611241
부산광역시,부산해운대구,2635000000,2019,7122,43.5,406102,28.3,56.6,0,4495,75,1.753746596
부산광역시,부산서구,2638000000,2019,2559,44.4,108229,26,56.6,0,4495,6,2.364430975
부산광역시,부산금정구,2641000000,2019,3155,45.5,239062,21,56.6,0,4495,40,1.319741322
부산광역시,부산강서구,2644000000,2019,460,38.6,129566 ,21.5,56.6,0,4495,88,0.355031413
부산광역시,부산영도구,2647000000,2019,2120,44.3,116711,24.7,56.6,0,4495,16,1.816452605
부산광역시,부산연제구,2650000000,2019,4122,45.6,209395,22,56.6,0,4495,28,1.968528379
부산광역시,부산사하구,2653000000,2019,4650,44.8,321004,21.5,56.6,0,4495,60,1.44858008
부산광역시,부산기장군,2671000000,2019,2616,41.2,164716,20.1,56.6,0,4495,132,1.588188154
대구광역시,대구중구,2711000000,2019,4554,44.7,77421,26.4,57.9,0,3939,23,5.882125005
대구광역시,대구동구,2714000000,2019,6297,44.4,345469,30.7,57.9,0,3939,115,1.822739522
대구광역시,대구서구,2717000000,2019,2830,47.4,175277,22.1,57.9,0,3939,21,1.614587196
대구광역시,대구남구,2720000000,2019,3314,47.2,148113,21.6,57.9,0,3939,23,2.237480842
대구광역시,대구북구,2723000000,2019,5858,41.7,437710,26.8,57.9,0,3939,102,1.338329031
대구광역시,대구수성구,2726000000,2019,10580,42.1,428614,21.2,57.9,0,3939,90,2.46842147
대구광역시,대구달서구,2729000000,2019,12551,41.9,568887,24.6,57.9,0,3939,186,2.206237794
대구광역시,대구달성군,2771000000,2019,1556,39.8,256540,24.3,57.9,0,3939,102,0.606533094
인천광역시,인천중구,2811000000,2019,4534,41.3,135135,27,62.5,0,3371,129,3.355163355
인천광역시,인천동구,2814000000,2019,721,46.2,64427,24.5,62.5,0,3371,14,1.119096031
인천광역시,인천미추홀구,2817700000,2019,5925,43.4,408862,32.4,62.5,0,3371,35,1.44914421
인천광역시,인천연수구,2818500000,2019,4207,39,366550,29,62.5,0,3371,112,1.147728823
인천광역시,인천남동구,2820000000,2019,8712,41.2,532704,30.7,62.5,0,3371,160,1.635429807
인천광역시,인천부평구,2823700000,2019,11768,42.4,511577,31.3,62.5,0,3371,94,2.300337975
인천광역시,인천계양구,2824500000,2019,4859,42,303471,25.6,62.5,0,3371,67,1.60114146
인천광역시,인천서구,2826000000,2019,8477,39.5,544556,30.4,62.5,0,3371,140,1.556681039
인천광역시,인천강화군,2871000000,2019,285,52.3,69178,27.6,62.5,0,3371,4,0.411980688
인천광역시,인천옹진군,2872000000,2019,0,49.1,20566,26,62.5,0,3371,0,0
광주광역시,광주동구,2911000000,2019,3707,45.5,98585,30.6,59.3,0,7787,83,3.760206928
광주광역시,광주서구,2914000000,2019,4423,41.1,300975,28.2,59.3,0,7787,169,1.469557272
광주광역시,광주남구,2915500000,2019,3211,42.4,218060,29.5,59.3,0,7787,53,1.472530496
광주광역시,광주북구,2917000000,2019,7073,41.6,433533,25.6,59.3,0,7787,216,1.631479034
광주광역시,광주광산구,2920000000,2019,6134,37.6,405315,30.4,59.3,0,7787,371,1.513390819
대전광역시,대전동구,3011000000,2019,3251,44,226771,22.6,59.8,0,7249,53,1.433604826
대전광역시,대전중구,3014000000,2019,7983,44.1,240473,22.7,59.8,0,7249,53,3.31970741
대전광역시,대전서구,3017000000,2019,11690,40.3,481222,23.6,59.8,0,7249,115,2.429232246
대전광역시,대전유성구,3020000000,2019,3926,38.1,349373,28.4,59.8,0,7249,162,1.123727363
대전광역시,대전대덕구,3023000000,2019,2916,43.1,177031,28.4,59.8,0,7249,84,1.64716914
울산광역시,울산중구,3111000000,2019,3061,42.5,223581,29.4,59.1,0,4193,117,1.369078768
울산광역시,울산남구,3114000000,2019,9043,41.2,323819,23.5,59.1,0,4193,119,2.792609452
울산광역시,울산동구,3117000000,2019,692,40.5,159656,25.5,59.1,0,4193,68,0.433431879
울산광역시,울산북구,3120000000,2019,465,37.6,217796,20.5,59.1,0,4193,59,0.213502544
울산광역시,울산울주군,3171000000,2019,999,42.2,223167,21.1,59.1,0,4193,109,0.44764683
세종특별자치시,세종시,3611000000,2019,5395,36.9,340575,29.2,62.5,0,2909,74,1.584085737
경기도,경기수원장안구,4111100000,2019,3896,41.1,278377,29.1,60.3,0,5312,58,1.39954091
경기도,경기수원권선구,4111300000,2019,2478,39.8,371754,29.1,60.3,0,5312,145,0.666569828
경기도,경기수원팔달구,4111500000,2019,9329,42.9,175866,29.1,60.3,0,5312,43,5.304606917
경기도,경기수원영통구,4111700000,2019,4910,36.5,368468,29.1,60.3,0,5312,89,1.332544481
경기도,경기성남수정구,4113100000,2019,3964,43.3,234678,26.5,58.85,0,5312,26,1.689122968
경기도,경기성남중원구,4113300000,2019,2886,43.3,220041,26.5,58.85,0,5312,42,1.311573752
경기도,경기성남분당구,4113500000,2019,19919,40.2,488005,26.5,58.85,0,5312,135,4.081720474
경기도,경기의정부시,4115000000,2019,10245,42.3,451868,28.9,56.6,0,5312,114,2.267255039
경기도,경기안양만안구,4117100000,2019,3795,43.2,244235,27.7,58.75,0,5312,55,1.553831351
경기도,경기안양동안구,4117300000,2019,8629,40.5,322809,27.7,58.75,0,5312,85,2.673097714
경기도,경기부천시,4119000000,2019,14529,42,829996,33,60.2,0,5312,199,1.750490364
경기도,경기광명시,4121000000,2019,4158,41.5,316552,26.2,58.6,0,5312,89,1.313528267
경기도,경기평택시,4122000000,2019,6231,40.4,513027,27.5,61.8,0,5312,539,1.214555959
경기도,경기동두천시,4125000000,2019,2025,44.9,94768,19,53.75,0,5312,44,2.136797231
경기도,경기안산상록구,4127100000,2019,2950,40.9,344613,30.1,60.45,0,5312,108,0.856032709
경기도,경기안산단원구,4127300000,2019,8083,40.4,306305,30.1,60.45,0,5312,91,2.638873019
경기도,경기고양덕양구,4128100000,2019,3650,42.1,466157,31.1,57.3,0,5312,123,0.782998003
경기도,경기고양일산동구,4128500000,2019,8613,41.4,297671,31.1,57.3,0,5312,78,2.893462917
경기도,경기고양일산서구,4128700000,2019,7042,40.8,302523,31.1,57.3,0,5312,63,2.327756898
경기도,경기과천시,4129000000,2019,77,41.9,58289,27.9,53.1,0,5312,23,0.132100396
경기도,경기구리시,4131000000,2019,3870,41.6,199265,24.8,58.35,0,5312,68,1.942137355
경기도,경기남양주시,4136000000,2019,6523,40.9,701830,27,55.1,0,5312,183,0.929427354
경기도,경기오산시,4137000000,2019,3150,37.8,226379,25.2,62.3,0,5312,114,1.391471824
경기도,경기시흥시,4139000000,2019,4674,38.9,473682,31.7,63.65,0,5312,144,0.986737938
경기도,경기군포시,4141000000,2019,4574,41.2,275852,25.9,59.35,0,5312,129,1.658135522
경기도,경기의왕시,4143000000,2019,826,41.9,161153,25.9,57.65,0,5312,81,0.512556391
경기도,경기하남시,4145000000,2019,2532,40.3,272455,22.8,60.95,0,5312,49,0.929327779
경기도,경기용인처인구,4146100000,2019,2313,41.6,253896,25.6,56.7,0,5312,40,0.91100293
경기도,경기용인기흥구,4146300000,2019,5231,39.4,436679,25.6,56.7,0,5312,152,1.197905097
경기도,경기용인수지구,4146500000,2019,3861,39.4,369034,25.6,56.7,0,5312,95,1.046245061
경기도,경기파주시,4148000000,2019,3799,40.6,454040,25.8,60.45,0,5312,162,0.836710422
경기도,경기이천시,4150000000,2019,4218,41,215834,33.2,65.55,0,5312,38,1.954279678
경기도,경기안성시,4155000000,2019,1079,43.3,183405,30.6,64.8,0,5312,57,0.588315477
경기도,경기김포시,4157000000,2019,2586,39.5,437221,26.6,60.6,0,5312,191,0.591462899
경기도,경기화성시,4159000000,2019,6027,36.9,815396,24.6,65.95,0,5312,617,0.739150057
경기도,경기광주시,4161000000,2019,3525,41.1,372654,22,60.9,0,5312,57,0.945917661
경기도,경기양주시,4163000000,2019,1267,42.1,222314,28.9,57.45,0,5312,104,0.569914625
경기도,경기포천시,4165000000,2019,797,45.9,148379,24,63,0,5312,47,0.537138005
경기도,경기여주시,4167000000,2019,1960,46.1,111083,24,59.45,0,5312,24,1.764446405
경기도,경기연천군,4180000000,2019,405,47.8,43824,17.6,62.35,0,5312,18,0.92415115
경기도,경기가평군,4182000000,2019,508,48.8,62415,24.4,61.45,0,5312,17,0.813906913
경기도,경기양평군,4183000000,2019,795,48.2,116874,23.2,61.05,0,5312,42,0.680219724
강원도,강원춘천시,4211000000,2019,5389,43.3,281291,28.1,59.15,0,8050,283,1.915809606
강원도,강원원주시,4213000000,2019,8999,42.1,349215,27.7,59.65,0,8050,193,2.576922526
강원도,강원강릉시,4215000000,2019,4853,45.6,213442,22.6,59.8,0,8050,173,2.273685591
강원도,강원동해시,4217000000,2019,1263,44.9,90522,24.2,58.85,0,8050,11,1.395240936
강원도,강원태백시,4219000000,2019,255,47.5,43866,25.5,60.9,0,8050,45,0.581315825
강원도,강원속초시,4221000000,2019,1507,44.9,81786,16.2,62.2,0,8050,92,1.84261365
강원도,강원삼척시,4223000000,2019,1225,47.4,67228,24,57.1,0,8050,49,1.822157434
강원도,강원홍천군,4272000000,2019,1409,49.1,69150,25.9,65.85,0,8050,49,2.037599422
강원도,강원횡성군,4273000000,2019,136,50.9,46575,21.2,67.6,0,8050,65,0.292002147
강원도,강원영월군,4275000000,2019,216,51,39127,24.2,67.25,0,8050,38,0.552048458
강원도,강원평창군,4276000000,2019,149,50.6,42106,22.3,67.7,0,8050,50,0.353868807
강원도,강원정선군,4277000000,2019,10,50.4,37271,18.6,69.35,0,8050,69,0.026830512
강원도,강원철원군,4278000000,2019,26,45.4,45584,23.9,66.6,0,8050,48,0.057037557
강원도,강원화천군,4279000000,2019,0,45.1,24917,24.1,68.7,0,8050,32,0
강원도,강원양구군,4280000000,2019,10,44.2,22764,26.6,67.5,0,8050,10,0.043929011
강원도,강원인제군,4281000000,2019,46,45,31672,22,71.95,0,8050,32,0.145238697
강원도,강원고성군,4282000000,2019,0,50.4,27260,17.4,66.7,0,8050,59,0
강원도,강원양양군,4283000000,2019,77,50.9,27726,18.8,65.75,0,8050,18,0.277717666
충청북도,충북청주상당구,4311100000,2019,6647,42.4,178352,26.8,60.35,0,7021,94,3.726899614
충청북도,충북청주서원구,4311200000,2019,4103,41.7,203209,26.8,60.35,0,7021,90,2.019103485
충청북도,충북청주흥덕구,4311300000,2019,4217,39.4,262137,26.8,60.35,0,7021,155,1.608700794
충청북도,충북청주청원구,4311400000,2019,3027,39.3,195868,26.8,60.35,0,7021,106,1.545428554
충청북도,충북충주시,4313000000,2019,3573,45,210737,27.1,61.15,0,7021,123,1.69547825
충청북도,충북제천시,4315000000,2019,3620,46,134617,27.7,60.5,0,7021,69,2.689110588
충청북도,충북보은군,4372000000,2019,362,53.2,32949,33.9,66.65,0,7021,8,1.098667638
충청북도,충북옥천군,4373000000,2019,461,50.3,51023,23.6,65.5,0,7021,10,0.903514101
충청북도,충북영동군,4374000000,2019,828,50.9,48738,15.1,61.35,0,7021,6,1.698879724
충청북도,충북증평군,4374500000,2019,329,42.5,37392,29.1,64,0,7021,29,0.879867351
충청북도,충북진천군,4375000000,2019,1067,42.5,81084,24.5,69.8,0,7021,37,1.315919294
충청북도,충북괴산군,4376000000,2019,440,53.4,39163,16.8,66.75,0,7021,24,1.123509435
충청북도,충북음성군,4377000000,2019,813,46.2,94982,27.3,68.75,0,7021,43,0.855951654
충청북도,충북단양군,4380000000,2019,38,51.9,29756,19.3,66.15,0,7021,26,0.127705337
충청남도,충남천안동남구,4413100000,2019,5130,41.4,259411,33.2,64.85,0,7413,153,1.97755685
충청남도,충남천안서북구,4413300000,2019,6574,37.3,392847,33.2,64.85,0,7413,203,1.673425023
충청남도,충남공주시,4415000000,2019,2978,48.3,106474,28.7,64.9,0,7413,62,2.796926949
충청남도,충남보령시,4418000000,2019,1233,47.9,101114,25.1,65.15,0,7413,95,1.219415709
충청남도,충남아산시,4420000000,2019,4361,39.7,314395,25.9,62.8,0,7413,123,1.387108574
충청남도,충남서산시,4421000000,2019,1263,43.2,174690,32.8,67.2,0,7413,197,0.72299502
충청남도,충남논산시,4423000000,2019,3756,48.1,118842,27.8,64.65,0,7413,116,3.160498814
충청남도,충남계룡시,4425000000,2019,0,39.2,42971,23.9,56.1,0,7413,49,0
충청남도,충남당진시,4427000000,2019,3088,43.1,167042,25.9,69.95,0,7413,291,1.84863687
충청남도,충남금산군,4471000000,2019,1113,50.8,52257,25.8,64.3,0,7413,22,2.129858201
충청남도,충남부여군,4476000000,2019,1209,52.5,66740,22.6,66.45,0,7413,29,1.811507342
충청남도,충남서천군,4477000000,2019,1180,53.3,52805,31.4,68.65,0,7413,43,2.234636872
충청남도,충남청양군,4479000000,2019,263,53.1,31717,20.8,76.6,0,7413,29,0.829208311
충청남도,충남홍성군,4480000000,2019,2476,46,100423,36.4,63.4,0,7413,152,2.465570636
충청남도,충남예산군,4481000000,2019,507,51.1,79238,33.7,65.05,0,7413,115,0.639844519
충청남도,충남태안군,4482500000,2019,521,50.8,62743,27.2,72.65,0,7413,22,0.830371516
전라북도,전북전주완산구,4511100000,2019,7937,42,338839,27,58.1,0,8865,141,2.342410407
전라북도,전북전주덕진구,4511300000,2019,6319,40.3,315555,27,58.1,0,8865,113,2.002503526
전라북도,전북군산시,4513000000,2019,2846,43.6,270131,28.4,55,0,8865,155,1.053562901
전라북도,전북익산시,4514000000,2019,3896,44.2,287771,25.6,55.1,0,8865,109,1.35385428
전라북도,전북정읍시,4518000000,2019,1115,48.5,110541,26.1,59.65,0,8865,15,1.008675514
전라북도,전북남원시,4519000000,2019,2102,48.6,81441,20,65.5,0,8865,17,2.581009565
전라북도,전북김제시,4521000000,2019,1349,50.9,83895,20.9,61.45,0,8865,1,1.607962334
전라북도,전북완주군,4571000000,2019,612,45.9,92220,25.4,61.95,0,8865,67,0.663630449
전라북도,전북진안군,4572000000,2019,149,52.7,25697,17.6,70.95,0,8865,6,0.579834222
전라북도,전북무주군,4573000000,2019,12,52.1,24303,22.3,73.35,0,8865,11,0.04937662
전라북도,전북장수군,4574000000,2019,39,51.9,22441,18.6,76.2,0,8865,6,0.173789047
전라북도,전북임실군,4575000000,2019,11,52.7,28902,24.3,68.8,0,8865,12,0.03805965
전라북도,전북순창군,4577000000,2019,283,51.6,28382,17.3,68.65,0,8865,2,0.997110845
전라북도,전북고창군,4579000000,2019,725,52.1,55504,29,66.4,0,8865,15,1.306212165
전라북도,전북부안군,4580000000,2019,852,51.7,53295,25.4,69.6,0,8865,35,1.598649029
전라남도,전남목포시,4611000000,2019,5074,42,229861,25.5,57.45,0,5118,100,2.207421007
전라남도,전남여수시,4613000000,2019,2788,44,282786,26.7,62.7,0,5118,162,0.985904536
전라남도,전남순천시,4615000000,2019,3176,42,279598,22.6,61.35,0,5118,164,1.135916566
전라남도,전남나주시,4617000000,2019,915,45.3,114664,27.7,66.9,0,5118,99,0.797983674
전라남도,전남광양시,4623000000,2019,985,40.8,156750,23.3,64.65,0,5118,159,0.628389155
전라남도,전남담양군,4671000000,2019,323,50.8,46535,21.9,66.4,0,5118,133,0.694101214
전라남도,전남곡성군,4672000000,2019,88,53.4,28887,27.3,68.8,0,5118,17,0.304635303
전라남도,전남구례군,4673000000,2019,50,52.3,26563,19.3,66.8,0,5118,3,0.188231751
전라남도,전남고흥군,4677000000,2019,1808,55.6,64913,20.8,74.85,0,5118,25,2.785266434
전라남도,전남보성군,4678000000,2019,293,54.3,41420,18.6,69,0,5118,18,0.707387735
전라남도,전남화순군,4679000000,2019,536,48.3,62737,27.7,63.55,0,5118,10,0.854360266
전라남도,전남장흥군,4680000000,2019,192,52,38563,17.7,69.85,0,5118,12,0.497886575
전라남도,전남강진군,4681000000,2019,202,52.2,35286,24.4,69.8,0,5118,11,0.572465
전라남도,전남해남군,4682000000,2019,1568,50.9,70354,23.4,74.5,0,5118,61,2.228728999
전라남도,전남영암군,4683000000,2019,146,48,54593,30.9,64.6,0,5118,9,0.267433554
전라남도,전남무안군,4684000000,2019,636,44.3,81105,21,62.95,0,5118,26,0.78416867
전라남도,전남함평군,4686000000,2019,64,53.6,32861,22,68.7,0,5118,14,0.194759746
전라남도,전남영광군,4687000000,2019,692,48.8,53852,29.5,67.45,0,5118,5,1.285003342
전라남도,전남장성군,4688000000,2019,247,49.4,45739,25.1,67.65,0,5118,29,0.540020551
전라남도,전남완도군,4689000000,2019,41,50.9,50689,17.5,68.35,0,5118,11,0.080885399
전라남도,전남진도군,4690000000,2019,49,51.7,30715,26.6,70.2,0,5118,10,0.159531174
전라남도,전남신안군,4691000000,2019,28,54,40274,11.8,77.35,0,5118,10,0.069523762
경상북도,경북포항남구,4711100000,2019,3040,43.5,235633,25.4,61.5,0,5406,83,1.290141873
경상북도,경북포항북구,4711300000,2019,4983,43.4,271392,25.4,61.5,0,5406,89,1.836089494
경상북도,경북경주시,4713000000,2019,4586,46.5,255402,25.3,62.1,0,5406,61,1.795600661
경상북도,경북김천시,4715000000,2019,3445,46.1,141229,24.1,59.45,0,5406,35,2.43930071
경상북도,경북안동시,4717000000,2019,2688,47,160052,25.3,61.3,0,5406,106,1.679454177
경상북도,경북구미시,4719000000,2019,6244,38.4,419742,25.4,61.35,0,5406,180,1.487580466
경상북도,경북영주시,4721000000,2019,1436,48.5,105067,21.8,58.15,0,5406,70,1.366746933
경상북도,경북영천시,4723000000,2019,1546,49.4,102470,25.1,68.15,0,5406,27,1.508734264
경상북도,경북상주시,4725000000,2019,875,50.7,100688,14.1,65.65,0,5406,53,0.869021135
경상북도,경북문경시,4728000000,2019,2508,50.1,72242,22.6,61.25,0,5406,32,3.471664683
경상북도,경북경산시,4729000000,2019,3462,42.8,263185,24.7,57.9,0,5406,120,1.315424511
경상북도,경북군위군,4772000000,2019,68,56.5,23843,23.6,71.65,0,5406,7,0.28519901
경상북도,경북의성군,4773000000,2019,200,56.5,52595,24.9,71.9,0,5406,13,0.380264284
경상북도,경북청송군,4775000000,2019,146,54.8,25416,24.6,75.05,0,5406,2,0.574441297
경상북도,경북영양군,4776000000,2019,0,54.4,16993,27.6,71.5,0,5406,4,0
경상북도,경북영덕군,4777000000,2019,211,54,37361,19.1,63.6,0,5406,25,0.564760044
경상북도,경북청도군,4782000000,2019,317,54.9,42910,23.8,70.2,0,5406,9,0.738755535
경상북도,경북고령군,4783000000,2019,0,51.5,32373,24.9,64.7,0,5406,4,0
경상북도,경북성주군,4784000000,2019,101,52.4,44015,14,69.8,0,5406,17,0.229467227
경상북도,경북칠곡군,4785000000,2019,510,42.2,117047,26.5,62.65,0,5406,51,0.435722402
경상북도,경북예천군,4790000000,2019,191,49.2,55100,19.6,69.55,0,5406,49,0.346642468
경상북도,경북봉화군,4792000000,2019,113,54.2,32150,24.6,71.6,0,5406,6,0.351477449
경상북도,경북울진군,4793000000,2019,213,49.3,49314,24.6,62.1,0,5406,19,0.431926025
경상북도,경북울릉군,4794000000,2019,0,50,9617,18.1,84.6,0,5406,16,0
경상남도,경남창원의창구,4812100000,2019,1879,41.5,258582,25.4,60.15,0,3135,129,0.726655374
경상남도,경남창원성산구,4812300000,2019,4125,39.3,220945,25.4,60.15,0,3135,93,1.86698047
경상남도,경남창원마산합포구,4812500000,2019,3258,45.5,177784,25.4,60.15,0,3135,72,1.83256086
경상남도,경남창원마산회원구,4812700000,2019,2843,43.6,193807,25.4,60.15,0,3135,66,1.466923279
경상남도,경남창원진해구,4812900000,2019,1297,40.5,193622,25.4,60.15,0,3135,91,0.669861896
경상남도,경남진주시,4817000000,2019,6972,42.5,347334,25.2,57.85,0,3135,130,2.007289813
경상남도,경남통영시,4822000000,2019,1468,44.5,131404,32.3,56.85,0,3135,43,1.117165383
경상남도,경남사천시,4824000000,2019,708,45.5,111925,10,63.7,0,3135,22,0.632566451
경상남도,경남김해시,4825000000,2019,4933,39.8,542455,27.1,59.25,0,3135,231,0.909384189
경상남도,경남밀양시,4827000000,2019,552,49.8,105552,17.4,60.75,0,3135,33,0.522964984
경상남도,경남거제시,4831000000,2019,3074,39,248276,20.7,61.5,0,3135,67,1.238138201
경상남도,경남양산시,4833000000,2019,4176,40.7,350759,22.1,59,0,3135,149,1.19056104
경상남도,경남의령군,4872000000,2019,105,54.3,27168,22.6,67.85,0,3135,30,0.386484099
경상남도,경남함안군,4873000000,2019,261,47.3,65700,22.9,59.9,0,3135,31,0.397260274
경상남도,경남창녕군,4874000000,2019,445,51,62331,18.2,66.1,0,3135,15,0.713930468
경상남도,경남고성군,4882000000,2019,238,50.9,52276,17.2,64.1,0,3135,15,0.455275844
경상남도,경남남해군,4884000000,2019,131,54.5,43622,19.7,66.95,0,3135,5,0.300307184
경상남도,경남하동군,4885000000,2019,284,52.9,46574,21.1,70.6,0,3135,4,0.609782282
경상남도,경남산청군,4886000000,2019,32,54.3,35417,15.4,69.7,0,3135,13,0.090352091
경상남도,경남함양군,4887000000,2019,349,52.2,39637,23.4,65,0,3135,6,0.880490451
경상남도,경남거창군,4888000000,2019,875,48.6,62179,27.8,64.85,0,3135,16,1.407227521
경상남도,경남합천군,4889000000,2019,217,55.5,45204,19.5,65.55,0,3135,19,0.480046014
제주특별자치도,제주제주시,5011000000,2019,9884,40.9,489405,23.2,66.25,0,6423,197,2.019595223
제주특별자치도,제주서귀포시,5013000000,2019,2231,44.4,181584,23.2,70.95,0,6423,59,1.228632479
서울특별시,서울종로구,1111000000,2020,12664,45.3,149384,28.6,59.3,574,5587,47,8.477480855
서울특별시,서울중구,1114000000,2020,5317,45.6,125240,29.7,59.3,546,5587,49,4.245448738
서울특별시,서울용산구,1117000000,2020,3237,44.3,230040,24.1,59.3,453,5587,52,1.407146583
서울특별시,서울성동구,1120000000,2020,4076,43,293556,31.8,59.3,500,5587,49,1.388491463
서울특별시,서울광진구,1121500000,2020,7451,42.4,346682,29.7,59.3,458,5587,49,2.149231861
서울특별시,서울동대문구,1123000000,2020,7555,44.1,342837,26.2,59.3,779,5587,50,2.203671132
서울특별시,서울중랑구,1126000000,2020,7835,44.8,394702,35.1,59.3,800,5587,64,1.98504188
서울특별시,서울성북구,1129000000,2020,6098,43.3,437153,33.8,59.3,718,5587,55,1.394934954
서울특별시,서울강북구,1130500000,2020,4063,46.2,308055,35.1,59.3,394,5587,59,1.318920323
서울특별시,서울도봉구,1132000000,2020,3528,45.5,325257,29,59.3,616,5587,73,1.084680729
