시도명,시군구,2020년,,,,,,,,,,,,,2021년,,,,,,,,,,,,,2022년,,,,,,,,,,,,,2023년,,,,,,,,
경북,경주시, 208 , - , 12 , 33 , 5 , - , 2 , 5 , 5 , 31 , 8 , 7 , 100 ," 1,553 ", 17 , 4 , 7 , 55 , 106 , 51 , 78 , 313 , 200 , 59 , 126 , 537 ," 113,860 ", 546 ," 7,425 "," 37,989 "," 16,576 "," 4,616 "," 1,331 "," 6,313 "," 14,720 "," 6,822 "," 4,017 "," 6,643 "," 6,862 "," 23,806 "," 4,729 "," 2,267 "," 1,298 "," 1,147 "," 1,620 "," 1,751 "," 5,136 "," 5,858 "
경북,고령군, 14 , - , 2 , 5 , 1 , - , 1 , - , 1 , 3 , - , - , 1 , 252 , 11 , - , 18 , 2 , 4 , 1 , 4 , 23 , 23 , 34 , 110 , 22 ," 11,388 ", 98 ," 1,354 "," 3,333 "," 1,336 ", 522 , 92 , 409 ," 1,789 ", 755 , 350 , 598 , 752 ," 2,461 ", 444 , 173 , 122 , 75 , 127 , 205 , 546 , 769 
경북,구미시, 238 , - , 15 , 51 , 1 , 9 , 1 , - , 5 , 2 , 8 , 3 , 143 ," 2,210 ", 121 , 9 , 47 , 112 , 60 , 39 , 100 , 325 , 300 , 316 , 249 , 532 ," 235,798 "," 1,143 "," 14,215 "," 62,587 "," 42,178 "," 12,440 "," 3,526 "," 12,394 "," 36,102 "," 16,167 "," 7,489 "," 12,191 "," 15,366 "," 43,929 "," 9,637 "," 3,219 "," 2,146 "," 1,723 "," 3,009 "," 3,517 "," 8,900 "," 11,778 "
경북,군위군, 9 , - , 5 , 1 , - , - , - , - , 1 , - , - , 1 , 1 , 59 , - , 10 , - , 1 , - , - , 1 , 1 , 2 , 4 , 18 , 22 ," 8,163 ", 61 , 627 ," 2,611 "," 1,331 ", 258 , 152 , 271 , 963 , 684 , 275 , 449 , 481 , 730 , 325 , 102 , 55 , 60 , 66 , 110 , 12 , - 
경북,김천시, 86 , - , 3 , 17 , - , - , - , - , 5 , - , 1 , 21 , 39 , 843 , 24 , - , 1 , 33 , 161 , 24 , 23 , 124 , 65 , 106 , 71 , 211 ," 69,278 ", 369 ," 4,172 "," 19,373 "," 12,098 "," 2,983 ", 640 ," 2,655 "," 10,804 "," 4,902 "," 2,294 "," 4,416 "," 4,572 "," 13,574 "," 3,001 ", 903 , 779 , 968 , 853 , 851 ," 2,419 "," 3,800 "
경북,문경시, 19 , - , 2 , 1 , 1 , - , - , - , 3 , 3 , 1 , 4 , 4 , 278 , - , - , 1 , 4 , 8 , 2 , 19 , 15 , 11 , 13 , 79 , 126 ," 34,779 ", 64 ," 1,902 "," 10,229 "," 5,719 "," 1,611 ", 297 ," 2,178 "," 4,756 "," 1,997 "," 1,480 "," 2,065 "," 2,481 "," 6,960 "," 1,542 ", 522 , 495 , 393 , 547 , 539 ," 1,151 "," 1,771 "
경북,봉화군, 69 , - , 1 , 67 , 1 , - , - , - , - , - , - , - , - , 62 , - , 1 , - , 2 , - , - , - , 2 , 7 , - , 25 , 25 ," 10,932 ", 24 , 507 ," 3,349 "," 1,764 ", 463 , 149 , 445 ," 1,696 ", 585 , 392 , 897 , 661 ," 2,055 ", 480 , 226 , 193 , 82 , 101 , 152 , 262 , 559 
경북,상주시, 54 , - , 12 , 2 , 8 , - , - , 1 , 2 , 2 , 3 , - , 24 , 273 , 56 , 3 , 10 , 5 , 13 , - , 12 , 17 , 25 , 14 , 18 , 100 ," 41,192 ", 122 ," 1,895 "," 12,507 "," 7,167 "," 1,780 ", 330 ," 2,358 "," 5,476 "," 2,836 "," 1,321 "," 2,120 "," 3,280 "," 8,447 "," 1,652 ", 610 , 526 , 506 , 537 , 530 ," 1,778 "," 2,308 "
경북,성주군, 21 , - , 10 , 8 , - , 1 , - , - , - , - , - , 1 , 1 , 227 , - , 2 , - , 2 , 3 , 8 , 2 , 5 , 38 , 43 , 79 , 45 ," 15,074 ", 106 , 756 ," 4,601 "," 2,427 ", 767 , 197 , 876 ," 2,532 "," 1,068 ", 295 , 675 , 774 ," 2,816 ", 440 , 199 , 107 , 133 , 200 , 182 , 621 , 934 
경북,안동시, 145 , - , 16 , 39 , 2 , - , - , 2 , - , - , - , 6 , 80 , 494 , 61 , 14 , 3 , 29 , 20 , 7 , 25 , 17 , 28 , 27 , 72 , 191 ," 81,644 ", 563 ," 4,374 "," 25,045 "," 13,193 "," 4,046 ", 873 ," 3,439 "," 9,978 "," 5,416 "," 3,289 "," 5,500 "," 5,928 "," 16,289 "," 3,126 "," 1,111 ", 979 , 751 ," 1,424 "," 1,242 "," 2,964 "," 4,692 "
경북,영덕군, 26 , - , - , 1 , - , - , - , - , 1 , 7 , - , 12 , 5 , 154 , 1 , - , 3 , 4 , 5 , 1 , 3 , 2 , 4 , 4 , 64 , 63 ," 15,386 ", 25 , 647 ," 5,137 "," 2,779 ", 637 , 102 , 430 ," 2,111 ", 995 , 426 ," 1,007 "," 1,090 "," 2,615 ", 592 , 153 , 111 , 152 , 279 , 138 , 562 , 628 
경북,영양군, 3 , - , - , 1 , - , - , - , - , - , - , - , - , 2 , 25 , - , - , - , 1 , - , 3 , 2 , 1 , 1 , 1 , 4 , 12 ," 5,912 ", 10 , 261 ," 1,629 "," 1,006 ", 339 , 79 , 510 , 753 , 327 , 133 , 471 , 394 , 996 , 223 , 95 , 85 , 28 , 92 , 70 , 162 , 241 
경북,영주시, 54 , - , 3 , 2 , - , - , - , 1 , - , - , - , 10 , 38 , 504 , 10 , 6 , 6 , 9 , 10 , 3 , 8 , 40 , 55 , 162 , 82 , 113 ," 53,445 ", 208 ," 4,436 "," 16,680 "," 7,963 "," 2,397 ", 511 ," 2,608 "," 7,680 "," 2,914 "," 1,856 "," 2,882 "," 3,310 "," 10,320 "," 1,939 ", 710 , 849 , 522 , 876 , 903 ," 1,735 "," 2,786 "
경북,영천시, 62 , - , 28 , 10 , - , - , 2 , 1 , 2 , 1 , 1 , 6 , 11 , 385 , 6 , 1 , 2 , 8 , 10 , 21 , 22 , 15 , 24 , 75 , 132 , 69 ," 46,255 ", 129 ," 2,719 "," 14,624 "," 7,143 "," 1,879 ", 808 ," 1,769 "," 6,074 "," 3,110 "," 1,685 "," 3,006 "," 3,309 "," 8,801 "," 1,913 ", 609 , 476 , 346 , 624 , 928 ," 1,240 "," 2,665 "
경북,예천군, 54 , - , 2 , 3 , 38 , 1 , - , - , 5 , 1 , - , - , 4 , 178 , 3 , 5 , 4 , - , 4 , 2 , 5 , 18 , 11 , 12 , 8 , 106 ," 27,804 ", 73 ," 1,379 "," 8,787 "," 4,377 "," 1,382 ", 489 ," 1,802 "," 3,416 "," 1,617 ", 883 ," 1,839 "," 1,760 "," 5,044 ", 951 , 478 , 386 , 259 , 278 , 428 , 931 ," 1,333 "
경북,울릉군, 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 16 , - , - , 2 , - , - , - , - , 3 , 7 , 1 , - , 3 ," 2,133 ", 1 , 54 , 709 , 542 , 110 , 13 , 70 , 298 , 90 , 20 , 146 , 80 , 207 , 24 , 5 , 3 , 3 , 32 , 36 , 66 , 38 
경북,울진군, 7 , - , - , 1 , - , - , - , - , - , - , - , 2 , 4 , 220 , - , 3 , 2 , - , 3 , 2 , 5 , 28 , 8 , 1 , 4 , 164 ," 20,336 ", 19 ," 1,052 "," 6,627 "," 4,000 ", 700 , 247 ," 1,016 "," 2,696 ", 934 , 620 ," 1,253 "," 1,172 "," 3,001 ", 864 , 268 , 168 , 109 , 154 , 222 , 459 , 757 
경북,의성군, 49 , - , 36 , 8 , - , - , - , - , 1 , - , - , - , 4 , 210 , - , 66 , 15 , 5 , - , 1 , 6 , 53 , 12 , 6 , 10 , 36 ," 19,615 ", 28 , 857 ," 5,176 "," 3,686 ", 904 , 171 , 773 ," 2,950 "," 1,271 ", 687 ," 1,252 "," 1,860 "," 3,889 ", 816 , 288 , 237 , 96 , 198 , 170 ," 1,055 "," 1,029 "
경북,청도군, 160 , - , 126 , 15 , - , - , - , - , 3 , 1 , - , 13 , 2 , 106 , 11 , 15 , - , 2 , 5 , 1 , 3 , 12 , 5 , 7 , 13 , 32 ," 16,578 ", 46 ," 1,050 "," 5,353 "," 2,567 ", 648 , 188 , 487 ," 2,523 "," 1,123 ", 345 , 916 ," 1,332 "," 3,057 ", 792 , 196 , 145 , 74 , 192 , 199 , 588 , 871 
경북,청송군, 37 , - , 2 , - , - , - , - , - , - , - , - , 2 , 33 , 41 , 6 , 1 , 5 , - , 9 , 4 , - , - , 2 , 1 , 1 , 12 ," 10,180 ", 53 , 454 ," 3,361 "," 1,806 ", 652 , 127 , 413 ," 1,348 ", 486 , 278 , 602 , 600 ," 1,457 ", 562 , 161 , 62 , 57 , 89 , 86 , 143 , 297 
경북,칠곡군, 63 , - , 27 , 23 , 1 , - , 1 , 1 , - , 1 , - , 1 , 8 , 575 , 19 , 5 , 8 , 17 , 42 , 4 , 24 , 40 , 80 , 127 , 83 , 126 ," 52,650 ", 380 ," 3,213 "," 14,055 "," 8,850 "," 2,256 ", 669 ," 2,081 "," 8,563 "," 4,151 "," 1,716 "," 3,098 "," 3,618 "," 10,962 "," 1,937 ", 805 , 602 , 393 , 782 ," 1,146 "," 2,211 "," 3,086 "
경북,포항시 남구, 121 , - , 8 , 10 , - , - , 1 , 1 , 1 , 14 , 6 , 3 , 77 ," 1,005 ", 62 , 11 , 18 , 16 , 36 , 42 , 56 , 166 , 117 , 44 , 54 , 383 ," 137,483 ", 773 ," 6,795 "," 43,913 "," 25,150 "," 7,408 "," 2,315 "," 6,431 "," 19,068 "," 7,086 "," 4,515 "," 6,928 "," 7,101 "," 26,903 "," 4,903 "," 2,177 "," 2,078 "," 1,272 "," 1,863 "," 2,475 "," 5,483 "," 6,652 "
경북,포항시 북구, 125 , - , 13 , 19 , - , - , - , - , 5 , 24 , 5 , 4 , 55 ," 1,226 ", 130 , 30 , 25 , 35 , 22 , 14 , 29 , 190 , 97 , 40 , 71 , 543 ," 132,033 ", 699 ," 6,676 "," 41,347 "," 23,937 "," 6,053 "," 1,568 "," 5,138 "," 18,120 "," 8,311 "," 4,273 "," 8,013 "," 7,898 "," 25,812 "," 5,388 "," 2,009 "," 1,702 "," 1,184 "," 1,634 "," 2,204 "," 5,727 "," 5,964 "
경남,합계," 1,325 ", - , 59 , 37 , 21 , 6 , 11 , 25 , 77 , 55 , 25 , 309 , 700 ," 19,351 ", 686 , 172 , 777 , 955 , 784 , 548 ," 1,956 "," 2,777 "," 1,480 "," 1,548 "," 2,007 "," 5,661 "," 1,712,297 "," 7,617 "," 112,330 "," 643,621 "," 248,148 "," 55,990 "," 15,316 "," 75,462 "," 221,631 "," 94,535 "," 39,301 "," 77,487 "," 120,859 "," 342,997 "," 74,991 "," 24,247 "," 14,505 "," 12,499 "," 26,036 "," 33,173 "," 74,589 "," 82,957 "
경남,거제시, 164 , - , 3 , 3 , 1 , 3 , 3 , 5 , 23 , 1 , 2 , 4 , 116 ," 1,476 ", 76 , 22 , 204 , 35 , 20 , 13 , 124 , 149 , 110 , 135 , 137 , 451 ," 126,253 ", 665 ," 7,843 "," 47,103 "," 21,379 "," 4,807 "," 1,058 "," 6,469 "," 14,913 "," 6,520 "," 2,766 "," 4,354 "," 8,376 "," 24,304 "," 5,855 "," 1,983 ", 840 , 676 ," 1,945 "," 3,119 "," 5,232 "," 4,654 "
경남,거창군, 22 , - , 10 , 10 , - , - , - , - , - , - , - , 1 , 1 , 206 , 2 , 2 , - , 3 , 12 , 6 , 6 , 39 , 19 , 31 , 13 , 73 ," 29,267 ", 89 ," 1,882 "," 10,918 "," 4,701 ", 981 , 222 , 898 ," 4,003 "," 1,933 ", 803 ," 1,287 "," 1,550 "," 4,605 ", 992 , 276 , 295 , 164 , 400 , 322 , 971 ," 1,185 "
경남,고성군, 7 , - , 1 , 1 , - , - , - , - , - , - , - , - , 5 , 254 , 2 , - , 1 , 8 , 4 , - , 24 , 35 , 29 , 5 , 65 , 81 ," 20,498 ", 54 ," 1,552 "," 7,447 "," 2,999 ", 659 , 144 , 690 ," 2,888 "," 1,095 ", 562 , 836 ," 1,572 "," 4,764 "," 1,006 ", 441 , 291 , 129 , 340 , 338 , 958 ," 1,261 "
경남,김해시, 149 , - , 6 , 2 , 2 , 1 , 3 , 6 , 18 , 10 , 5 , 8 , 88 ," 3,728 ", 82 , 41 , 27 , 224 , 213 , 159 , 572 , 731 , 337 , 347 , 309 , 686 ," 285,635 "," 1,316 "," 22,616 "," 106,488 "," 37,681 "," 8,806 "," 2,586 "," 12,857 "," 36,781 "," 15,708 "," 5,720 "," 13,586 "," 21,490 "," 59,452 "," 13,741 "," 4,236 "," 2,302 "," 1,899 "," 3,843 "," 5,543 "," 13,326 "," 14,562 "
경남,남해군, 3 , - , 1 , - , - , - , - , - , 1 , - , - , 1 , - , 126 , 3 , 4 , 17 , 2 , 2 , 20 , 15 , 20 , 4 , 4 , 9 , 26 ," 15,445 ", 40 , 821 ," 5,332 "," 2,526 ", 421 , 158 , 736 ," 2,365 ", 780 , 359 , 938 , 969 ," 3,067 ", 628 , 209 , 122 , 86 , 197 , 231 , 717 , 877 
경남,밀양시, 53 , - , 5 , 1 , - , - , - , - , 2 , 1 , - , 1 , 43 , 441 , 10 , 19 , 2 , 15 , 22 , 6 , 43 , 41 , 21 , 33 , 17 , 212 ," 46,825 ", 191 ," 2,362 "," 16,565 "," 7,546 "," 1,780 ", 348 ," 1,965 "," 6,664 "," 2,686 "," 1,118 "," 2,119 "," 3,481 "," 10,476 "," 2,372 ", 954 , 466 , 466 , 640 ," 1,020 "," 2,073 "," 2,485 "
경남,사천시, 75 , - , - , - , 3 , - , - , - , 1 , - , - , 29 , 42 , 717 , 29 , 2 , 9 , 116 , 117 , 9 , 23 , 28 , 20 , 29 , 125 , 210 ," 58,781 ", 139 ," 3,007 "," 19,900 "," 9,302 "," 2,248 ", 523 ," 2,571 "," 9,104 "," 3,403 "," 1,387 "," 3,282 "," 3,915 "," 12,385 "," 2,619 ", 786 , 532 , 561 ," 1,173 ", 887 ," 2,577 "," 3,250 "
경남,산청군, 22 , - , - , - , 1 , - , - , - , - , - , - , - , 21 , 84 , 5 , 2 , 1 , 10 , 4 , 2 , 11 , 13 , 2 , 1 , 6 , 27 ," 13,267 ", 38 , 533 ," 4,482 "," 2,435 ", 534 , 97 , 429 ," 1,976 ", 829 , 332 , 634 , 948 ," 2,602 ", 612 , 174 , 133 , 130 , 236 , 142 , 433 , 742 
경남,양산시, 78 , - , 2 , 1 , 1 , - , 4 , 4 , 7 , 7 , 1 , 7 , 44 ," 2,282 ", 94 , 20 , 10 , 97 , 110 , 70 , 126 , 135 , 240 , 170 , 244 , 966 ," 191,579 "," 1,466 "," 13,783 "," 74,329 "," 21,956 "," 5,337 "," 1,768 "," 10,295 "," 23,831 "," 9,260 "," 4,850 "," 10,365 "," 14,339 "," 37,060 "," 8,625 "," 2,535 "," 1,441 "," 1,113 "," 2,456 "," 3,898 "," 8,143 "," 8,849 "
경남,의령군, 3 , - , - , - , - , - , - , 1 , - , 2 , - , - , - , 73 , 1 , - , 1 , 3 , 1 , 1 , 5 , 23 , 3 , 3 , 1 , 31 ," 10,095 ", 7 , 482 ," 3,394 "," 1,703 ", 368 , 95 , 436 ," 1,492 ", 735 , 244 , 445 , 694 ," 2,237 ", 398 , 130 , 80 , 83 , 295 , 169 , 474 , 608 
경남,진주시, 205 , - , 2 , 1 , 7 , 2 , - , - , 3 , 3 , 1 , 74 , 112 ," 2,263 ", 187 , 13 , 425 , 302 , 131 , 54 , 123 , 170 , 114 , 77 , 100 , 567 ," 184,393 ", 594 ," 12,717 "," 70,948 "," 24,726 "," 6,259 "," 1,775 "," 6,823 "," 24,859 "," 10,570 "," 4,091 "," 9,093 "," 11,938 "," 35,825 "," 7,244 "," 2,425 "," 1,674 "," 1,765 "," 3,682 "," 3,215 "," 6,707 "," 9,113 "
경남,창녕군, 45 , - , 3 , 7 , - , - , - , 3 , 2 , 5 , - , - , 25 , 484 , 26 , 6 , 11 , 1 , 2 , 123 , 14 , 63 , 32 , 63 , 33 , 110 ," 24,709 ", 107 ," 1,910 "," 8,309 "," 3,768 ", 756 , 244 , 690 ," 3,532 "," 1,757 ", 606 ," 1,089 "," 1,941 "," 5,370 "," 1,122 ", 424 , 148 , 286 , 503 , 465 , 947 ," 1,475 "
경남,창원시 마산합포구, 104 , - , 2 , - , 3 , - , - , 2 , 8 , 6 , 2 , 45 , 36 ," 2,089 ", 49 , 8 , 13 , 41 , 30 , 21 , 191 , 421 , 157 , 247 , 369 , 542 ," 112,409 ", 307 ," 8,001 "," 49,922 "," 15,563 "," 3,017 ", 723 ," 3,483 "," 12,068 "," 5,777 "," 2,145 "," 4,511 "," 6,892 "," 18,376 "," 3,664 "," 1,135 ", 891 ," 1,009 "," 1,707 "," 1,745 "," 4,119 "," 4,106 "
경남,창원시 마산회원구, 11 , - , - , - , - , - , - , - , - , - , - , 6 , 5 , 146 , 10 , 1 , - , 5 , 5 , 6 , 20 , 23 , 11 , 15 , 15 , 35 ," 75,342 ", 33 ," 1,086 "," 22,602 "," 13,593 "," 3,072 ", 690 ," 3,608 "," 12,394 "," 5,444 "," 2,572 "," 3,976 "," 6,272 "," 18,968 "," 3,732 "," 1,246 ", 961 , 741 ," 1,470 "," 1,762 "," 4,343 "," 4,713 "
경남,창원시 성산구, 25 , - , 7 , 2 , - , - , - , - , 2 , 2 , - , 2 , 10 ," 1,976 ", 6 , 4 , 1 , 2 , 5 , 1 , 48 , 465 , 215 , 187 , 282 , 760 ," 164,171 "," 1,916 "," 17,892 "," 70,635 "," 18,644 "," 4,213 "," 1,225 "," 6,397 "," 17,285 "," 7,053 "," 3,322 "," 5,946 "," 9,643 "," 26,034 "," 5,726 "," 1,909 "," 1,070 ", 859 ," 1,889 "," 2,404 "," 5,911 "," 6,266 "
경남,창원시 의창구, 204 , - , 8 , 8 , 1 , - , - , - , 6 , 8 , 11 , 69 , 93 , 666 , 63 , 17 , 13 , 32 , 61 , 14 , 314 , 110 , 3 , 10 , 3 , 26 ," 117,499 ", 32 ," 1,044 "," 36,721 "," 22,428 "," 4,690 "," 1,303 "," 5,663 "," 17,878 "," 8,311 "," 3,266 "," 5,912 "," 10,251 "," 28,329 "," 5,786 "," 1,847 "," 1,198 "," 1,063 "," 1,919 "," 2,858 "," 6,504 "," 7,154 "
경남,창원시 진해구, 54 , - , - , - , 1 , - , - , 2 , 2 , 1 , - , 31 , 17 , 802 , 4 , 4 , 9 , 19 , 9 , 21 , 113 , 99 , 72 , 116 , 63 , 273 ," 105,415 ", 220 ," 5,915 "," 38,300 "," 16,792 "," 3,796 "," 1,372 "," 6,099 "," 13,002 "," 5,412 "," 2,481 "," 4,241 "," 7,785 "," 22,459 "," 4,822 "," 1,701 ", 955 , 666 ," 1,555 "," 2,193 "," 5,528 "," 5,039 "
경남,통영시, 12 , - , - , - , - , - , - , 1 , 2 , 2 , 2 , - , 5 , 540 , 3 , 4 , 18 , 13 , 14 , 5 , 58 , 74 , 8 , 18 , 64 , 261 ," 56,334 ", 204 ," 4,624 "," 22,790 "," 8,976 "," 1,866 ", 338 ," 2,663 "," 6,084 "," 2,643 ", 823 ," 1,665 "," 3,658 "," 12,541 "," 3,005 ", 896 , 461 , 242 , 838 ," 1,488 "," 2,766 "," 2,845 "
경남,하동군, 56 , - , - , - , - , - , - , - , - , - , - , 28 , 28 , 153 , 19 , 1 , 4 , 1 , 3 , 5 , 1 , 17 , 9 , 3 , 10 , 80 ," 16,356 ", 32 , 667 ," 5,556 "," 2,786 ", 541 , 163 , 622 ," 2,430 "," 1,051 ", 316 , 819 ," 1,373 "," 3,190 ", 678 , 163 , 102 , 169 , 188 , 258 , 624 ," 1,008 "
경남,함안군, 6 , - , - , 1 , - , - , - , 1 , - , 1 , - , - , 3 , 583 , 10 , 1 , 4 , 6 , 2 , 7 , 81 , 88 , 66 , 53 , 68 , 197 ," 26,424 ", 57 ," 1,673 "," 10,284 "," 3,834 ", 820 , 288 , 893 ," 3,517 "," 1,565 ", 793 ," 1,031 "," 1,669 "," 5,094 ", 964 , 421 , 318 , 200 , 405 , 515 ," 1,028 "," 1,243 "
경남,함양군, 7 , - , 1 , - , - , - , - , - , - , 6 , - , - , - , 158 , 5 , 1 , - , 1 , 13 , 1 , 36 , 20 , 1 , - , 73 , 7 ," 15,896 ", 28 , 967 ," 5,360 "," 2,955 ", 528 , 110 , 629 ," 2,060 "," 1,089 ", 438 , 641 ," 1,091 "," 2,657 ", 571 , 147 , 114 , 148 , 209 , 246 , 521 , 701 
경남,합천군, 20 , - , 8 , - , 1 , - , 1 , - , - , - , 1 , 3 , 6 , 104 , - , - , 7 , 19 , 4 , 4 , 8 , 13 , 7 , 1 , 1 , 40 ," 15,704 ", 82 , 953 ," 6,236 "," 1,855 ", 491 , 86 , 546 ," 2,505 ", 914 , 307 , 717 ," 1,012 "," 3,202 ", 829 , 209 , 111 , 44 , 146 , 355 , 687 , 821 
제주,합계, 416 , - , 2 , 7 , 4 , 2 , 4 , 7 , 19 , 14 , - , 21 , 336 ," 4,222 ", 106 , 48 , 55 , 82 , 323 , 234 , 468 , 870 , 273 , 225 , 604 , 934 ," 361,316 ", 784 ," 24,263 "," 134,557 "," 58,112 "," 12,560 "," 4,145 "," 30,800 "," 51,117 "," 12,741 "," 5,428 "," 9,611 "," 17,198 "," 85,568 "," 13,980 "," 5,677 "," 5,860 "," 4,091 "," 7,731 "," 11,471 "," 21,084 "," 15,674 "
제주,서귀포시, 70 , - , 1 , 1 , 1 , 1 , - , 1 , 10 , 9 , - , 7 , 39 , 943 , 14 , 8 , 10 , 25 , 55 , 38 , 134 , 98 , 93 , 52 , 187 , 229 ," 89,872 ", 192 ," 5,960 "," 33,620 "," 12,833 "," 3,056 "," 1,031 "," 8,208 "," 13,454 "," 3,341 "," 1,435 "," 2,678 "," 4,064 "," 23,340 "," 3,487 "," 1,538 "," 1,293 ", 973 ," 1,809 "," 3,936 "," 5,848 "," 4,456 "
제주,제주시, 346 , - , 1 , 6 , 3 , 1 , 4 , 6 , 9 , 5 , - , 14 , 297 ," 3,279 ", 92 , 40 , 45 , 57 , 268 , 196 , 334 , 772 , 180 , 173 , 417 , 705 ," 271,444 ", 592 ," 18,303 "," 100,937 "," 45,279 "," 9,504 "," 3,114 "," 22,592 "," 37,663 "," 9,400 "," 3,993 "," 6,933 "," 13,134 "," 62,228 "," 10,493 "," 4,139 "," 4,567 "," 3,118 "," 5,922 "," 7,535 "," 15,236 "," 11,218 "
검역,합계," 2,441 ", - , - , 217 , 229 , 88 , 190 , 462 , 168 , 157 , 255 , 362 , 313 ," 4,313 ", 285 , 244 , 188 , 310 , 376 , 372 ," 1,041 ", 579 , 255 , 191 , 167 , 305 ," 9,954 "," 1,896 "," 1,124 ", 887 , 339 , 155 , 145 , 613 , 866 , 888 , 930 , 996 ," 1,115 "," 2,184 ", 604 , 233 , 211 , 236 , 499 , 260 , 95 , 46 
